name,brand,color,price,seller_name,seller_phone,seller_average_rating,seller_review_count,miles,distance_from_Madison,Exterior Color,Interior Color,Transmission,Drivetrain,VIN
2017 Honda Civic EX-T,Honda,Blue,23175,Brilliance Honda in Crystal Lake,(888) 259-7080,4.7,943,,77,Cosmic Blue,Gray,Automatic CVT,FWD,19XFC1F33HE031433
2018 Honda Civic EX-L,Honda,Silver,24790,Wilde Honda,(262) 226-8570,4.5,631,,60,Lunar Silv Met,,CVT w/OD,FWD,19XFC1F78JE002664
2018 Honda Civic LX,Honda,Black,20530,Brilliance Honda in Crystal Lake,(888) 259-7080,4.7,943,,77,Crystal Black,Black,Automatic CVT,FWD,19XFC2F58JE008050
2018 Honda Civic Sport Touring,Honda,Gray,29540,Motor Werks - Barrington Auto Mall,(847) 829-0027,4.8,1625,,91,Polished Metal Metallic,Black,CVT w/OD,FWD,SHHFK7H90JU215976
2018 Honda Civic LX,Honda,White,20530,Brilliance Honda in Crystal Lake,(888) 259-7080,4.7,943,,77,Taffeta White,Ivory,Automatic CVT,FWD,19XFC2F58JE020828
2017 Honda Civic LX,Honda,Red,20025,Schaumburg Honda Automobiles,(888) 612-9956,4.7,1124,,97,Rallye Red,Tan,6-Speed Manual,FWD,2HGFC4A57HH308018
2017 Honda Civic EX-T,Honda,Blue,23175,Brilliance Honda in Crystal Lake,(888) 259-7080,4.7,943,,77,Aegean Blue,Black,Automatic CVT,FWD,19XFC1F34HE029822
2018 Honda Civic EX-T,Honda,Black,23290,Russ Darrow Honda,(866) 495-8682,4.7,776,,69,Crystal Black Pearl,Black,Automatic CVT,FWD,19XFC1F32JE001894
2018 Honda Civic EX,Honda,Blue,22130,Schlossmann Honda City,(888) 276-5849,4.3,43,,68,Cosmic Blue Metallic,,Automatic CVT,FWD,19XFC2F7XJE004101
2018 Honda Civic Touring,Honda,Blue,27590,Napleton Autowerks Loves Park,(815) 916-4212,4.9,365,,55,Cosmic Blue Metallic,,Automatic CVT,FWD,19XFC1F98JE002570
2018 Honda Civic EX,Honda,Blue,23875,Pauly Honda,(847) 388-0359,4.8,423,,91,Crystal Blue,Black,Automatic CVT,FWD,SHHFK7H5XJU204013
2018 Honda Civic LX-P,Honda,Blue,21940,Brilliance Honda in Crystal Lake,(888) 259-7080,4.7,943,,77,Aegean Blue,Black / Gray,Automatic CVT,FWD,2HGFC4B09JH302911
2018 Honda Civic Sport,Honda,Silver,22390,Schaumburg Honda Automobiles,(888) 612-9956,4.7,1124,,97,Lunar Silver Metallic,Black,6-Speed Manual,FWD,SHHFK7G41JU211201
2018 Honda Civic LX,Honda,Gray,21515,Napleton Autowerks Loves Park,(815) 916-4212,4.9,365,,55,Modern Steel Metallic,,Automatic CVT,FWD,19XFC2F68JE001365
2018 Honda Civic LX,Honda,Blue,20530,Wilde Honda,(262) 226-8570,4.5,631,,60,Cosmic Blue Metallic,,CVT w/OD,FWD,19XFC2F55JE019300
2018 Honda Civic LX,Honda,Other,20530,McGrath Honda of Elgin,(877) 710-5922,4.8,249,,87,,,CVT w/OD,FWD,19XFC2F57JE029150
2018 Honda Civic LX-P,Honda,White,21940,Schaumburg Honda Automobiles,(888) 612-9956,4.7,1124,,97,Crystal,Black,Automatic CVT,FWD,2HGFC4B00JH302313
2018 Honda Civic LX,Honda,Blue,20940,Napleton Autowerks Loves Park,(815) 916-4212,4.9,365,,55,Aegean Blue Metallic,,Automatic CVT,FWD,2HGFC4B52JH302566
2018 Honda Civic EX,Honda,Blue,22130,Schlossmann Honda City,(888) 276-5849,4.3,43,,68,Cosmic Blue Metallic,,Automatic CVT,FWD,19XFC2F74JE028474
2018 Honda Civic LX,Honda,Blue,20530,Pauly Honda,(847) 388-0359,4.8,423,,91,Aegean Blue,Black,Automatic CVT,FWD,19XFC2F56JE022805
2018 Honda Civic LX,Honda,Gray,20530,Brilliance Honda in Crystal Lake,(888) 259-7080,4.7,943,,77,Lunar,Black,Automatic CVT,FWD,19XFC2F56JE028510
2018 Honda Civic Sport,Honda,Black,22390,ALL-STAR Honda,(414) 203-5419,4.4,172,,73,Crystal Black Pearl,Black,6-Speed Manual,FWD,SHHFK7G45JU210908
2018 Honda Civic Touring,Honda,Red,27575,Wilde Honda,(262) 226-8570,4.5,631,,60,Rallye Red,,CVT w/OD,FWD,2HGFC1F93JH640716
2018 Honda Civic EX,Honda,Other,24040,Rock County Honda,(608) 554-2881,4.9,365,,33,Lunar-Silver,,continuously variable,Front Wheel Drive,SHHFK7H53JU213636
2018 Honda Civic LX,Honda,Black,20530,Zimbrick at Fish Hatchery Road,(608) 338-1569,4.4,376,,2,Crystal Black Pearl,Ivory,Automatic CVT,FWD,19XFC2F57JE015944
2017 Honda Civic LX-P,Honda,Silver,21785,Pauly Honda,(847) 388-0359,4.8,423,,91,Lunar Silver,Black / Gray,Automatic CVT,FWD,2HGFC4B09HH302787
2018 Honda Civic EX,Honda,Black,23390,Rock County Honda,(608) 554-2881,4.9,365,,33,Crystal-Black,,continuously variable (cvt),Front Wheel Drive,2HGFC3B38JH351439
2018 Honda Civic Sport,Honda,Black,23340,Racine Honda,(262) 324-1178,4.7,181,,79,Crystal Black Pearl,Black,CVT w/OD,FWD,SHHFK7H42JU217264
2018 Honda Civic EX,Honda,White,24875,Schaumburg Honda Automobiles,(888) 612-9956,4.7,1124,,97,Crystal,Black,Automatic CVT,FWD,SHHFK7H64JU204632
2018 Honda Civic EX,Honda,Other,22490,Rock County Honda,(608) 554-2881,4.9,365,,33,Lunar-Silver,,6-SPEED M/T,Front Wheel Drive,19XFC1E33JE002764
2018 Honda Civic EX,Honda,Blue,22130,Brilliance Honda in Crystal Lake,(888) 259-7080,4.7,943,,77,Aegean Blue,Black,Automatic CVT,FWD,19XFC2F75JE014776
2018 Honda Civic EX,Honda,Blue,22130,Brilliance Honda in Crystal Lake,(888) 259-7080,4.7,943,,77,Aegean Blue,Black,Automatic CVT,FWD,19XFC2F70JE010036
2018 Honda Civic Si,Honda,Blue,24990,Pauly Honda,(847) 388-0359,4.8,423,,91,Aegean Blue,Black,6-Speed Manual,FWD,2HGFC1E57JH701273
2018 Honda Civic LX,Honda,Red,20530,Napleton Autowerks Loves Park,(815) 916-4212,4.9,365,,55,Burgundy Night Pearl,,Automatic CVT,FWD,19XFC2F53JE025385
2018 Honda Civic EX,Honda,White,24040,Wilde Honda,(262) 226-8570,4.5,631,,60,Wht Orchid Prl,,CVT w/OD,FWD,SHHFK7H51JU216857
2018 Honda Civic EX,Honda,Silver,22130,Schlossmann Honda City,(888) 276-5849,4.3,43,,68,Lunar Silver,,Automatic CVT,FWD,19XFC2F72JE029669
2018 Honda Civic EX,Honda,Black,22130,Schlossmann Honda City,(888) 276-5849,4.3,43,,68,Crystal Black Pearl,,Automatic CVT,FWD,19XFC2F76JE028962
2018 Honda Civic EX,Honda,Gray,22130,Schaumburg Honda Automobiles,(888) 612-9956,4.7,1124,,97,Modern Steel,Black,Automatic CVT,FWD,19XFC2F72JE027307
2018 Honda Civic LX,Honda,Other,20530,Wilde Honda,(262) 226-8570,4.5,631,,60,Burgndy Ngt Prl,,CVT w/OD,FWD,19XFC2F57JE028211
2018 Honda Civic LX,Honda,White,21740,Schlossmann Honda City,(888) 276-5849,4.3,43,,68,White Orchid Pearl,,Automatic CVT,FWD,SHHFK7H29JU216627
2018 Honda Civic EX,Honda,Black,23130,Schlossmann Honda City,(888) 276-5849,4.3,43,,68,Crystal Black Pearl,,Automatic CVT,FWD,19XFC2F86JE026802
2018 Honda Civic LX,Honda,Gray,20530,Brilliance Honda in Crystal Lake,(888) 259-7080,4.7,943,,77,Lunar,Black,Automatic CVT,FWD,19XFC2F51JE028995
2018 Honda Civic LX,Honda,Gray,20530,Wilde Honda,(262) 226-8570,4.5,631,,60,Modern Stl Met,,CVT w/OD,FWD,19XFC2F5XJE017879
2018 Honda Civic EX-T,Honda,White,22590,Schaumburg Honda Automobiles,(888) 612-9956,4.7,1124,,97,White Orchard,Black,6-Speed Manual,FWD,2HGFC3A30JH351176
2018 Honda Civic EX,Honda,Gray,22130,Schlossmann Honda City,(888) 276-5849,4.3,43,,68,Modern Steel Metallic,,Automatic CVT,FWD,19XFC2F70JE027564
2018 Honda Civic LX,Honda,Gray,19730,International Honda,(920) 587-4138,3.6,46,,94,Modern Steel,Gray,6-Speed Manual,FWD,19XFC2E57JE027335
2018 Honda Civic LX,Honda,Silver,20530,Pauly Honda,(847) 388-0359,4.8,423,,91,Lunar Silver,Black,Automatic CVT,FWD,19XFC2F55JE029437
2017 Honda Civic Si,Honda,Gray,24975,Schaumburg Honda Automobiles,(888) 612-9956,4.7,1124,,97,Polished Metal Metallic,Gray,6-Speed Manual,FWD,2HGFC3A54HH750622
2018 Honda Civic EX-L w/Navi,Honda,Blue,26390,Zimbrick at Fish Hatchery Road,(608) 338-1569,4.4,376,,2,Aegean Blue Metallic,Black,Automatic CVT,FWD,SHHFK7H71JU209778
2018 Honda Civic EX,Honda,Gray,24040,Brilliance Honda in Crystal Lake,(888) 259-7080,4.7,943,,77,Polished Metal,Black,Automatic CVT,FWD,SHHFK7H5XJU216582
2018 Honda Civic EX-T,Honda,Black,23290,Brilliance Honda in Crystal Lake,(888) 259-7080,4.7,943,,77,Crystal Black,Black,Automatic CVT,FWD,19XFC1F30JE002090
2018 Honda Civic EX,Honda,Blue,22115,Pauly Honda,(847) 388-0359,4.8,423,,91,Aegean Blue Metallic,Black,Automatic CVT,FWD,19XFC2F79JE000086
2018 Honda Civic EX-L w/Navi,Honda,Other,26540,International Honda,(920) 587-4138,3.6,46,,94,,,Automatic CVT,FWD,SHHFK7H74JU216160
2018 Honda Civic Touring,Honda,Red,27590,Schaumburg Honda Automobiles,(888) 612-9956,4.7,1124,,97,Burgundy Night Pearl,Ivory,Automatic CVT,FWD,JHMFC1F9XJX002021
2018 Honda Civic EX,Honda,White,22130,Pauly Honda,(847) 388-0359,4.8,423,,91,White,Ivory,Automatic CVT,FWD,19XFC2F74JE030368
2017 Honda Civic EX-L,Honda,Gray,24675,Brilliance Honda in Crystal Lake,(888) 259-7080,4.7,943,,77,Modern Steel,Gray,Automatic CVT,FWD,19XFC1F78HE032757
2018 Honda Civic Sport,Honda,Other,22375,Wilde Honda,(262) 226-8570,4.5,631,,60,Pol Met Met,,6-Speed Manual w/OD,FWD,SHHFK7G44JU204825
2018 Honda Civic EX,Honda,Gray,24040,Wilde East Towne Honda,(608) 807-5370,4.9,2684,,7,Gray,Blk Fabric,continuously variable,Front Wheel Drive,SHHFK7H58JU216905
2018 Honda Civic Si,Honda,Black,24990,Russ Darrow Honda,(866) 495-8682,4.7,776,,69,Crystal Black Pearl,Black,6-Speed Manual,FWD,2HGFC1E54JH703952
2018 Honda Civic LX,Honda,Red,20530,Schlossmann Honda City,(888) 276-5849,4.3,43,,68,Burgundy,,Automatic CVT,FWD,19XFC2F59JE028212
2018 Honda Civic Sport,Honda,White,22375,Wilde Honda,(262) 226-8570,4.5,631,,60,Wht Orchid Prl,,6-Speed Manual w/OD,FWD,SHHFK7G40JU206779
2017 Honda Civic Touring,Honda,Black,27475,Brilliance Honda in Crystal Lake,(888) 259-7080,4.7,943,,77,Crystal Black,Ivory,Automatic CVT,FWD,19XFC1F90HE018823
2018 Honda Civic Si,Honda,Gray,24990,Schaumburg Honda Automobiles,(888) 612-9956,4.7,1124,,97,Modern Steel,Black,6-Speed Manual,FWD,2HGFC1E51JH703181
2018 Honda Civic EX,Honda,Blue,22130,Brilliance Honda in Crystal Lake,(888) 259-7080,4.7,943,,77,Cosmic Blue,Gray,Automatic CVT,FWD,19XFC2F78JE017185
2018 Honda Civic EX,Honda,White,23130,Napleton Autowerks Loves Park,(815) 916-4212,4.9,365,,55,White Orchid Pearl,,Automatic CVT,FWD,19XFC2F8XJE024664
2018 Honda Civic LX,Honda,Blue,20530,Wilde Honda,(262) 226-8570,4.5,631,,60,Cosmic Blue Metallic,,CVT w/OD,FWD,19XFC2F54JE023757
2018 Honda Civic EX-L w/Navi,Honda,Black,26390,Zimbrick at Fish Hatchery Road,(608) 338-1569,4.4,376,,2,Crystal Black Pearl,Black,Automatic CVT,FWD,SHHFK7H75JU204387
2018 Honda Civic EX,Honda,Red,22130,Gustman Honda,(920) 243-7345,1,25,,95,Red,Ivory,Automatic CVT,FWD,19XFC2F74JE010900
2018 Honda Civic EX-T,Honda,Blue,23390,Napleton Autowerks Loves Park,(815) 916-4212,4.9,365,,55,Aegean Blue Metallic,,Automatic CVT,FWD,2HGFC3B35JH351043
2018 Honda Civic LX,Honda,Red,20530,Napleton Autowerks Loves Park,(815) 916-4212,4.9,365,,55,Rallye Red,,Automatic CVT,FWD,2HGFC2F57JH537785
2018 Honda Civic LX,Honda,Black,20530,Schlossmann Honda City,(888) 276-5849,4.3,43,,68,Crystal Black Pearl,,Automatic CVT,FWD,19XFC2F55JE022956
2018 Honda Civic EX-T,Honda,Silver,23290,Russ Darrow Honda,(866) 495-8682,4.7,776,,69,Lunar Silver Metallic,Black,Automatic CVT,FWD,19XFC1F31JE002129
2018 Honda Civic LX,Honda,Black,20530,ALL-STAR Honda,(414) 203-5419,4.4,172,,73,Crystal Black Pearl,Black,Automatic CVT,FWD,19XFC2F5XJE020622
2018 Honda Civic EX,Honda,Blue,22130,Wilde Honda,(262) 226-8570,4.5,631,,60,Aegean Blue Met,,CVT w/OD,FWD,19XFC2F72JE020261
2018 Honda Civic LX,Honda,Gray,20530,Wilde Honda,(262) 226-8570,4.5,631,,60,Modern Stl Met,,CVT w/OD,FWD,19XFC2F52JE027788
2018 Honda Civic Si,Honda,White,24990,Schaumburg Honda Automobiles,(888) 612-9956,4.7,1124,,97,White Orchid,Black,6-Speed Manual,FWD,2HGFC3A50JH753717
2018 Honda Civic EX-L,Honda,Black,24790,Schlossmann Honda City,(888) 276-5849,4.3,43,,68,Crystal Black Pearl,,Automatic CVT,FWD,19XFC1F78JE002714
2018 Honda Civic EX-T,Honda,Other,23290,McGrath Honda of Elgin,(877) 710-5922,4.8,249,,87,,,CVT w/OD,FWD,19XFC1F39JE002606
2018 Honda Civic LX,Honda,Gray,20530,McGrath Honda of St. Charles,(877) 221-4574,3.7,109,,97,Modern Steel Metallic,Gray,Automatic CVT,FWD,19XFC2F5XJE027652
2018 Honda Civic Sport,Honda,Blue,23175,Wilde Honda,(262) 226-8570,4.5,631,,60,Aegean Blue Met,,CVT w/OD,FWD,SHHFK7H47JU205613
2018 Honda Civic LX,Honda,Blue,20530,Wilde East Towne Honda,(608) 807-5370,4.9,2684,,7,Aegean Blue Metallic,Black,continuously variable (cvt),Front Wheel Drive,19XFC2F58JE029643
2018 Honda Civic EX,Honda,Other,23875,McGrath Honda of Elgin,(877) 710-5922,4.8,249,,87,,,CVT w/OD,FWD,SHHFK7H57JU204440
2018 Honda Civic LX,Honda,Blue,19730,ALL-STAR Honda,(414) 203-5419,4.4,172,,73,Cosmic Blue,Gray,6-Speed Manual,FWD,19XFC2E58JE026050
2018 Honda Civic LX,Honda,Blue,20530,Pauly Honda,(847) 388-0359,4.8,423,,91,Cosmic Blue Metallic,Gray,Automatic CVT,FWD,19XFC2F55JE006661
2018 Honda Civic LX,Honda,Black,20530,Motor Werks - Barrington Auto Mall,(847) 829-0027,4.8,1625,,91,Crystal Black Pearl,Black,CVT w/OD,FWD,19XFC2F51JE027099
2018 Honda Civic Sport Touring,Honda,Black,29390,Brilliance Honda in Crystal Lake,(888) 259-7080,4.7,943,,77,Crystal Black,Black,Automatic CVT,FWD,SHHFK7H98JU209035
2018 Honda Civic EX,Honda,White,22130,Wilde Honda,(262) 226-8570,4.5,631,,60,Wht Orchid Prl,,CVT w/OD,FWD,19XFC2F76JE009991
2018 Honda Civic LX,Honda,Blue,20530,Pauly Honda,(847) 388-0359,4.8,423,,91,Aegean Blue,Black,Automatic CVT,FWD,19XFC2F52JE006780
2018 Honda Civic EX,Honda,Red,22130,Wilde Honda,(262) 226-8570,4.5,631,,60,Rallye Red,,CVT w/OD,FWD,2HGFC2F77JH527680
2018 Honda Civic EX-T,Honda,Black,23290,Russ Darrow Honda,(866) 495-8682,4.7,776,,69,Crystal Black Pearl,Black,Automatic CVT,FWD,19XFC1F35JE002103
2018 Honda Civic Sport,Honda,Silver,23340,Schlossmann Honda City,(888) 276-5849,4.3,43,,68,Lunar Silver,,Automatic CVT,FWD,SHHFK7H48JU216667
2018 Honda Civic Si,Honda,White,24990,Schlossmann Honda City,(888) 276-5849,4.3,43,,68,White Orchid Pearl,,6-Speed Manual,FWD,2HGFC3A59JH753621
2018 Honda Civic EX-T,Honda,White,22490,Russ Darrow Honda,(866) 495-8682,4.7,776,,69,White,Black,6-Speed Manual,FWD,19XFC1E30JE002835
2018 Honda Civic Sport,Honda,Blue,22540,Wilde Honda,(262) 226-8570,4.5,631,,60,Aegean Blue Met,,6-Speed Manual w/OD,FWD,SHHFK7G48JU215312
2018 Honda Civic LX,Honda,Gray,20530,Wilde Honda,(262) 226-8570,4.5,631,,60,Modern Stl Met,,CVT w/OD,FWD,19XFC2F58JE029870
2018 Honda Civic EX-L,Honda,Gray,24790,Schaumburg Honda Automobiles,(888) 612-9956,4.7,1124,,97,Modern Steel Metallic,Black,Automatic CVT,FWD,JHMFC1F74JX003843
2018 Honda Civic EX-L,Honda,Blue,24790,Brilliance Honda in Crystal Lake,(888) 259-7080,4.7,943,,77,Aegean Blue,Black,Automatic CVT,FWD,19XFC1F78JE002325
2018 Honda Civic EX,Honda,Blue,22130,Russ Darrow Honda,(866) 495-8682,4.7,776,,69,Aegean Blue Metallic,Black,Automatic CVT,FWD,19XFC2F71JE025189
2018 Honda Civic EX,Honda,Black,22130,Wilde Honda,(262) 226-8570,4.5,631,,60,Crystal Blk Prl,,CVT w/OD,FWD,19XFC2F75JE025261
2018 Honda Civic LX,Honda,Gray,20530,Wilde Honda,(262) 226-8570,4.5,631,,60,Modern Stl Met,,CVT w/OD,FWD,19XFC2F59JE025083
2018 Honda Civic LX,Honda,Gray,20530,Racine Honda,(262) 324-1178,4.7,181,,79,Modern Steel Metallic,Black,Variable,FWD,19XFC2F59JE030025
2018 Honda Civic LX,Honda,Gray,20530,Wilde Honda,(262) 226-8570,4.5,631,,60,Modern Stl Met,,CVT w/OD,FWD,19XFC2F54JE016954
2018 Honda Civic Manual,Honda,Black,24990,Wilde East Towne Honda,(608) 807-5370,4.9,2684,,7,Crystal Black Pearl,Black,6-SPEED M/T,Front Wheel Drive,2HGFC3A53JH753002
2018 Honda Civic Sport,Honda,Gray,23340,Zimbrick at Fish Hatchery Road,(608) 338-1569,4.4,376,,2,Polished Metal Metallic,Black,Automatic CVT,FWD,SHHFK7H48JU213946
2018 Honda Civic EX,Honda,Blue,22130,ALL-STAR Honda,(414) 203-5419,4.4,172,,73,Cosmic Blue Metallic,Gray,Automatic CVT,FWD,19XFC2F75JE028466
2018 Honda Civic EX,Honda,White,22130,Wilde Honda,(262) 226-8570,4.5,631,,60,Wht Orchid Prl,,CVT w/OD,FWD,19XFC2F7XJE024932
2018 Honda Civic LX,Honda,Other,20515,Rock County Honda,(608) 554-2881,4.9,365,,33,Lunar-Silver,,continuously variable (cvt),Front Wheel Drive,19XFC2F5XJE002315
2018 Honda Civic LX,Honda,Gray,20530,Schaumburg Honda Automobiles,(888) 612-9956,4.7,1124,,97,Modern Steel,Black,Automatic CVT,FWD,19XFC2F58JE028718
2018 Honda Civic LX,Honda,Black,20940,Wilde Honda,(262) 226-8570,4.5,631,,60,Crystal Blk Prl,,CVT w/OD,FWD,2HGFC4B5XJH302587
2018 Honda Civic LX,Honda,Other,20530,Rock County Honda,(608) 554-2881,4.9,365,,33,Aegean-Blue,,continuously variable (cvt),Front Wheel Drive,19XFC2F57JE029035
2018 Honda Civic EX,Honda,Blue,22130,Brilliance Honda in Crystal Lake,(888) 259-7080,4.7,943,,77,Aegean Blue,Black,Automatic CVT,FWD,19XFC2F76JE021719
2018 Honda Civic EX-T,Honda,Gray,23290,Napleton Autowerks Loves Park,(815) 916-4212,4.9,365,,55,Modern Steel Metallic,,Automatic CVT,FWD,19XFC1F34JE002657
2018 Honda Civic Sport,Honda,Black,23340,Wilde Honda,(262) 226-8570,4.5,631,,60,Black,,CVT w/OD,FWD,SHHFK7H48JU213963
2018 Honda Civic LX,Honda,Blue,20530,Wilde Honda,(262) 226-8570,4.5,631,,60,Cosmic Blue Metallic,,CVT w/OD,FWD,19XFC2F51JE023733
2018 Honda Civic Manual,Honda,Black,24990,Muller Honda of Gurnee,(888) 420-8088,5,41,,86,Black,,6-SPEED M/T,Front Wheel Drive,2HGFC3A56JH750918
2018 Honda Civic EX-T,Honda,White,22490,International Honda,(920) 587-4138,3.6,46,,94,Diamond White,Ivory,6-Speed Manual,FWD,19XFC1E35JE001597
2018 Honda Civic EX-T,Honda,Black,22590,Wilde Honda,(262) 226-8570,4.5,631,,60,Crystal Blk Prl,,6-Speed Manual w/OD,FWD,2HGFC3A36JH352185
2018 Honda Civic EX-T,Honda,Black,22490,Schlossmann Honda City,(888) 276-5849,4.3,43,,68,Crystal Black Pearl,,6-Speed Manual,FWD,19XFC1E36JE001785
2018 Honda Civic Sport,Honda,White,22390,Wilde Honda,(262) 226-8570,4.5,631,,60,Wht Orchid Prl,,6-Speed Manual w/OD,FWD,SHHFK7G48JU209882
2018 Honda Civic Sport,Honda,Other,22375,Wilde Honda,(262) 226-8570,4.5,631,,60,Pol Met Met,,6-Speed Manual w/OD,FWD,SHHFK7G40JU204837
2018 Honda Civic Si,Honda,White,24990,Brilliance Honda in Crystal Lake,(888) 259-7080,4.7,943,,77,White Orchid,Black,6-Speed Manual,FWD,2HGFC3A50JH751725
2018 Honda Civic EX,Honda,Black,22130,Wilde Honda,(262) 226-8570,4.5,631,,60,Crystal Blk Prl,,CVT w/OD,FWD,19XFC2F77JE026833
2018 Honda Civic LX,Honda,Blue,20515,Wilde Honda,(262) 226-8570,4.5,631,,60,Cosmic Blue Metallic,,CVT w/OD,FWD,19XFC2F52JE001014
2018 Honda Civic EX,Honda,Red,22130,Gustman Honda,(920) 243-7345,1,25,,95,Red,Ivory,Automatic CVT,FWD,19XFC2F7XJE015065
2018 Honda Civic EX,Honda,Gray,22130,Schlossmann Honda City,(888) 276-5849,4.3,43,,68,Modern Steel Metallic,,Automatic CVT,FWD,19XFC2F74JE027566
2018 Honda Civic EX,Honda,Red,24040,Zimbrick at Fish Hatchery Road,(608) 338-1569,4.4,376,,2,Rallye Red,Black,Automatic CVT,FWD,SHHFK7H56JU215803
2018 Honda Civic LX,Honda,Red,20940,Zimbrick at Fish Hatchery Road,(608) 338-1569,4.4,376,,2,Rallye Red,Black,Automatic CVT,FWD,2HGFC4B53JH301992
2018 Honda Civic EX,Honda,Black,22130,ALL-STAR Honda,(414) 203-5419,4.4,172,,73,Crystal Black Pearl,Black,Automatic CVT,FWD,19XFC2F72JE027436
2018 Honda Civic Sport,Honda,Black,23340,Zimbrick at Fish Hatchery Road,(608) 338-1569,4.4,376,,2,Crystal Black Pearl,Black,Automatic CVT,FWD,SHHFK7H49JU208769
2018 Honda Civic EX,Honda,Blue,22130,Brilliance Honda in Crystal Lake,(888) 259-7080,4.7,943,,77,Cosmic Blue,Gray,Automatic CVT,FWD,19XFC2F72JE024892
2018 Honda Civic LX,Honda,Brown,19148,Bergstrom Imports of Oshkosh,(877) 468-2919,3,740,,74,Mocha Steel,Gray,Automatic CVT,FWD,19XFC2F50JE027157
2018 Honda Civic LX,Honda,Black,20530,Schlossmann Honda City,(888) 276-5849,4.3,43,,68,Crystal Black Pearl,,Automatic CVT,FWD,19XFC2F5XJE024377
2018 Honda Civic EX,Honda,Red,22130,Wilde Honda,(262) 226-8570,4.5,631,,60,Rallye Red,,CVT w/OD,FWD,2HGFC2F78JH538414
2018 Honda Civic LX,Honda,Black,21530,McGrath Honda of St. Charles,(877) 221-4574,3.7,109,,97,Crystal Black Pearl,Black,Automatic CVT,FWD,19XFC2F62JE027508
2018 Honda Civic LX,Honda,Red,20530,Napleton Autowerks Loves Park,(815) 916-4212,4.9,365,,55,Rallye Red,,Automatic CVT,FWD,2HGFC2F55JH520970
2018 Honda Civic Sport,Honda,Silver,23190,Pauly Honda,(847) 388-0359,4.8,423,,91,Lunar Silver,Black,Automatic CVT,FWD,SHHFK7H4XJU211602
2018 Honda Civic LX,Honda,Black,19730,Zimbrick at Fish Hatchery Road,(608) 338-1569,4.4,376,,2,Crystal Black Pearl,Black,6-Speed Manual,FWD,19XFC2E50JE027371
2018 Honda Civic Si,Honda,White,24990,ALL-STAR Honda,(414) 203-5419,4.4,172,,73,White Orchid Pearl,Black,6-Speed Manual,FWD,2HGFC3A59JH753781
2018 Honda Civic LX,Honda,Red,20530,Wilde Honda,(262) 226-8570,4.5,631,,60,Rallye Red,,CVT w/OD,FWD,2HGFC2F51JH538480
2018 Honda Civic EX,Honda,White,23130,McGrath Honda of St. Charles,(877) 221-4574,3.7,109,,97,White Orchid Pearl,Black,Automatic CVT,FWD,19XFC2F82JE024660
2018 Honda Civic EX-L,Honda,Red,24790,Schlossmann Honda City,(888) 276-5849,4.3,43,,68,Burgundy,,Automatic CVT,FWD,2HGFC1F7XJH643224
2018 Honda Civic EX,Honda,Silver,22130,Russ Darrow Honda,(866) 495-8682,4.7,776,,69,Lunar Silver Metallic,Black,Automatic CVT,FWD,19XFC2F70JE027483
2018 Honda Civic EX,Honda,Red,22130,Schlossmann Honda City,(888) 276-5849,4.3,43,,68,Rallye Red,,Automatic CVT,FWD,2HGFC2F76JH538329
2018 Honda Civic Touring,Honda,White,27590,Motor Werks - Barrington Auto Mall,(847) 829-0027,4.8,1625,,91,White Orchid Pearl,Black,CVT w/OD,FWD,19XFC1F93JE002475
2018 Honda Civic LX,Honda,Gray,21530,Napleton Autowerks Loves Park,(815) 916-4212,4.9,365,,55,Modern Steel Metallic,,Automatic CVT,FWD,19XFC2F66JE024420
2018 Honda Civic Sport,Honda,Blue,23340,Schlossmann Honda City,(888) 276-5849,4.3,43,,68,Sonic Blue,,Automatic CVT,FWD,SHHFK7H4XJU213530
2018 Honda Civic LX,Honda,Gray,21530,Napleton Autowerks Loves Park,(815) 916-4212,4.9,365,,55,Modern Steel Metallic,,Automatic CVT,FWD,19XFC2F68JE005948
2018 Honda Civic EX,Honda,Red,22130,Pauly Honda,(847) 388-0359,4.8,423,,91,Rallye Red,Black,Automatic CVT,FWD,2HGFC2F7XJH546210
2018 Honda Civic EX-L,Honda,White,24790,Schaumburg Honda Automobiles,(888) 612-9956,4.7,1124,,97,Crystal,Black,Automatic CVT,FWD,JHMFC1F75JX004743
2018 Honda Civic EX,Honda,Blue,22130,Wilde Honda,(262) 226-8570,4.5,631,,60,Cosmic Blue Metallic,,CVT w/OD,FWD,19XFC2F76JE028881
2018 Honda Civic LX,Honda,Blue,20515,Pauly Honda,(847) 388-0359,4.8,423,,91,Aegean Blue,Black,Automatic CVT,FWD,19XFC2F58JE001602
2018 Honda Civic EX,Honda,Silver,22130,Pauly Honda,(847) 388-0359,4.8,423,,91,Lunar Silver,Black,Automatic CVT,FWD,19XFC2F71JE023216
2018 Honda Civic Sport,Honda,Blue,23190,Pauly Honda,(847) 388-0359,4.8,423,,91,Sonic Blue,Black,Automatic CVT,FWD,SHHFK7H44JU211403
2018 Honda Civic Touring,Honda,Blue,27590,Schlossmann Honda City,(888) 276-5849,4.3,43,,68,Cosmic Blue Metallic,,Automatic CVT,FWD,19XFC1F91JE001406
2018 Honda Civic Sport,Honda,White,23190,Brilliance Honda in Crystal Lake,(888) 259-7080,4.7,943,,77,White Orchid,Black,Automatic CVT,FWD,SHHFK7H49JU205029
